"","ID","Age_2","Balance_2","Day_2","Duration_2","Campaign_2","Pdays_2","Previous_2","Y_2","Month_2","Education_2","Marital_2","Job_2","Default_2","Loan_2","Contact_2","Poutcome_2","Housing_2"
"9698",131258,26,313,26,210,2,-1,0,2,2,3,1,1,1,2,1,4,1
"9699",131912,26,3415,8,209,1,-1,0,2,4,2,2,1,1,1,1,4,1
"9700",109205,43,318,5,736,2,-1,0,2,6,2,1,2,1,1,3,4,2
"9701",126883,31,13711,20,1532,3,-1,0,2,11,3,1,10,1,1,1,4,2
"9702",137496,29,714,13,482,2,-1,0,2,5,2,2,3,1,2,1,4,2
"9703",136696,31,2,12,703,4,-1,0,2,5,2,2,1,1,2,1,4,2
"9704",144840,37,698,8,1081,2,-1,0,2,9,3,1,5,1,1,1,4,1
"9705",134066,35,1750,30,687,1,1,3,2,4,3,1,5,1,1,1,2,2
"9706",141115,34,13014,13,738,1,-1,0,2,8,3,1,5,1,1,1,4,1
"9707",136362,34,-374,11,672,1,-1,0,2,5,2,1,8,1,1,1,4,2
"9708",143920,60,1047,27,173,3,2,4,2,5,2,2,11,1,1,1,2,1
"9709",145139,43,0,18,464,1,1,2,2,10,3,2,11,1,1,1,2,1
"9710",141049,45,11,13,489,5,-1,0,2,8,1,3,11,2,1,1,4,1
"9711",104517,35,0,20,1205,1,-1,0,2,5,2,3,2,1,1,3,4,2
"9712",109245,56,1238,5,1558,1,-1,0,2,6,1,3,4,2,1,3,4,1
"9713",144637,35,2427,12,175,3,1,10,2,8,3,2,7,1,1,1,2,1
"9714",142169,21,8278,29,445,1,-1,0,2,10,1,1,9,1,1,1,4,1
"9715",104430,41,501,19,579,5,-1,0,2,5,2,2,10,1,1,3,4,2
"9716",142174,41,0,30,373,3,-1,0,2,10,3,2,11,1,1,1,4,1
"9717",137431,48,-276,13,674,1,-1,0,2,5,2,3,8,1,2,1,4,2
"9718",142959,34,123,3,301,3,-1,0,2,2,3,2,5,1,1,1,4,1
"9719",140969,50,2794,12,1336,2,-1,0,2,8,4,3,10,1,1,1,4,1
"9720",144195,29,1808,7,273,2,2,1,2,7,3,1,5,1,1,1,2,1
"9721",139118,28,352,18,431,1,-1,0,2,5,2,1,1,1,2,1,4,2
"9722",132978,28,19,17,149,1,-1,0,2,4,3,1,4,1,1,1,4,1
"9723",143052,33,1536,9,359,1,1,3,2,2,2,2,9,1,1,1,2,1
"9724",109875,49,-46,9,1055,10,-1,0,2,6,2,3,5,1,1,3,4,2
"9725",142903,28,261,29,254,3,1,6,2,1,2,1,1,1,2,1,2,2
"9726",132704,34,329,17,952,1,2,1,2,4,1,2,2,1,1,1,1,2
"9727",129004,31,163,30,707,2,1,1,2,1,1,1,11,1,1,1,3,1
"9728",139023,31,360,18,309,1,-1,0,2,5,2,1,5,1,1,1,4,2
"9729",143822,29,1374,14,1205,2,2,7,2,5,1,1,11,1,1,1,2,1
"9730",141178,25,528,14,201,1,-1,0,2,8,3,1,5,1,1,1,4,1
"9731",114744,51,65,15,881,1,-1,0,2,7,2,3,8,1,2,1,4,1
"9732",116646,40,471,24,430,4,-1,0,2,7,2,2,8,1,1,1,4,2
"9733",131183,47,0,16,261,2,-1,0,2,2,3,2,3,1,1,1,4,1
"9734",116081,38,0,22,1545,1,-1,0,2,7,2,2,10,1,1,1,4,2
"9735",144168,43,4389,2,632,2,1,1,2,7,4,3,10,1,1,2,2,1
"9736",143725,26,401,5,188,2,-1,0,2,5,3,1,10,1,1,1,4,1
"9737",141018,43,2643,12,188,3,1,5,2,8,3,2,10,1,1,1,2,1
"9738",143543,26,1646,12,524,4,2,5,2,4,3,1,5,1,1,1,2,1
"9739",127619,38,3436,21,663,4,-1,0,2,11,3,2,5,1,1,1,4,1
"9740",140359,32,914,15,372,1,-1,0,2,6,2,2,8,1,1,1,4,1
"9741",143792,54,4401,13,414,1,2,2,2,5,1,3,2,1,1,2,2,1
"9742",115760,56,158,21,854,1,-1,0,2,7,3,3,6,1,2,1,4,1
"9743",142300,52,94,10,293,3,2,10,2,11,2,2,11,1,1,1,1,1
"9744",143991,36,4721,9,150,1,1,5,2,6,2,2,8,1,1,1,2,1
"9745",134879,32,0,6,767,1,-1,0,2,5,3,1,7,1,1,1,4,2
"9746",139875,33,1323,1,327,1,-1,0,2,6,3,2,5,1,1,1,4,1
"9747",143878,52,726,24,699,1,2,9,2,5,2,1,1,1,1,1,1,2
"9748",113399,26,102,8,658,2,-1,0,2,7,2,1,1,1,2,1,4,1
"9749",131469,59,259,18,224,1,-1,0,2,3,2,2,10,1,1,1,4,1
"9750",141123,57,842,13,284,3,-1,0,2,8,3,1,6,1,1,1,4,1
"9751",131637,58,68,2,268,1,-1,0,2,4,4,2,12,1,1,1,4,1
"9752",142381,31,181,13,239,2,1,2,2,11,2,1,8,1,1,1,2,1
"9753",144359,38,536,22,248,1,-1,0,2,7,3,2,5,1,1,1,4,2
"9754",143999,39,323,9,874,2,2,6,2,6,2,2,8,1,1,1,1,1
"9755",134265,31,354,30,502,1,1,2,2,4,3,1,5,1,1,1,2,1
"9756",121358,46,1353,18,528,5,-1,0,2,8,2,2,10,1,1,1,4,1
"9757",141101,28,113,13,204,3,1,1,2,8,2,1,10,1,1,1,1,1
"9758",144068,30,315,23,1407,1,-1,0,2,6,2,1,2,1,1,1,4,1
"9759",133904,72,763,24,384,2,-1,0,2,4,1,2,6,1,1,1,4,1
"9760",131578,27,393,1,165,2,-1,0,2,4,3,1,10,1,1,1,4,1
"9761",142113,29,1788,27,353,1,-1,0,2,10,3,1,8,1,1,1,4,1
"9762",141454,27,118,31,160,3,1,1,2,8,3,1,9,1,1,1,1,1
"9763",129883,28,0,4,546,3,2,4,2,2,3,2,7,1,1,1,1,2
"9764",127223,46,2948,21,893,1,-1,0,2,11,2,2,8,1,1,1,4,1
"9765",130206,56,1110,4,945,2,-1,0,2,2,1,1,11,1,1,1,4,1
"9766",137156,36,478,13,610,1,-1,0,2,5,2,1,2,1,1,1,4,2
"9767",144588,60,824,9,265,1,2,8,2,8,2,2,10,1,1,1,2,2
"9768",140271,30,1159,5,366,1,-1,0,2,6,3,1,11,1,1,2,4,1
"9769",104427,30,880,19,967,6,-1,0,2,5,3,1,10,1,2,3,4,2
"9770",140617,51,6840,7,257,1,-1,0,2,7,2,2,10,1,1,2,4,1
"9771",133985,36,1291,30,195,1,1,1,2,4,3,1,11,1,1,1,2,1
"9772",115959,34,-30,21,1360,3,-1,0,2,7,2,1,8,1,1,1,4,1
"9773",102983,40,1535,14,704,1,-1,0,2,5,2,2,1,1,1,3,4,2
"9774",143530,55,3848,8,222,2,-1,0,2,4,3,2,5,1,1,1,4,2
"9775",112753,44,1697,4,150,2,-1,0,2,7,2,2,2,1,1,3,4,2
"9776",120951,43,2383,13,379,6,-1,0,2,8,3,2,5,1,1,1,4,1
"9777",131184,44,348,16,170,2,-1,0,2,2,3,2,1,1,2,1,4,2
"9778",134492,59,514,4,673,6,1,1,2,5,2,3,6,1,1,1,2,1
"9779",143358,44,282,9,700,2,1,3,2,3,4,2,5,1,1,1,2,1
"9780",123538,33,2637,28,583,17,-1,0,2,8,3,1,5,1,1,1,4,1
"9781",143890,38,205,26,332,1,-1,0,2,5,2,2,10,1,1,1,4,1
"9782",140744,27,6791,5,179,2,1,26,2,8,3,1,5,1,1,1,3,1
"9783",127395,35,5301,21,937,2,-1,0,2,11,3,1,10,1,1,1,4,1
"9784",144527,38,4017,4,470,1,1,3,2,8,2,2,8,1,1,1,2,1
"9785",133532,42,527,20,112,1,-1,0,2,4,2,3,1,1,2,1,4,1
"9786",110059,38,1805,9,952,2,-1,0,2,6,3,3,10,1,1,3,4,1
"9787",107343,60,0,29,1207,1,-1,0,2,5,2,3,2,1,1,3,4,2
"9788",144606,22,2138,10,164,1,1,2,2,8,2,1,7,1,2,1,3,1
"9789",134178,38,257,30,435,1,-1,0,2,4,2,3,5,1,1,1,4,2
"9790",101301,32,611,8,541,3,-1,0,2,5,1,1,2,1,1,3,4,2
"9791",115793,47,1981,21,919,2,-1,0,2,7,2,2,10,1,1,1,4,2
"9792",128797,41,3234,30,2770,1,-1,0,2,1,2,1,5,1,1,1,4,2
"9793",143145,30,2424,15,337,1,1,2,2,2,2,1,11,1,1,1,2,1
"9794",142557,34,294,9,265,1,2,3,2,12,2,2,10,1,1,1,2,2
"9795",145263,29,464,9,208,2,1,3,2,11,2,1,1,1,1,1,2,1
"9796",143431,46,273,18,910,2,2,4,2,3,3,2,5,1,1,1,2,2
"9797",129042,55,-308,2,781,1,-1,0,2,2,2,2,10,2,1,1,4,1
"9798",141801,30,655,6,384,2,-1,0,2,10,3,1,10,1,1,1,4,1
"9799",127544,31,111,21,504,2,1,2,2,11,2,2,12,1,1,1,1,1
"9800",143471,30,916,29,92,2,1,2,2,3,3,1,7,1,1,1,2,1
"9801",108446,44,-411,2,432,4,-1,0,2,6,3,3,5,2,1,3,4,2
"9802",143141,23,431,15,201,3,2,2,2,2,2,1,9,1,1,1,2,1
"9803",122566,46,273,22,565,2,-1,0,2,8,2,2,8,1,1,1,4,1
"9804",141856,73,7111,12,146,1,-1,0,2,10,2,3,6,1,1,1,4,2
"9805",140247,28,874,5,509,1,-1,0,2,6,3,1,5,1,1,1,4,2
"9806",143391,77,29340,15,257,1,1,2,2,3,1,2,6,1,1,1,3,1
"9807",143131,29,1026,12,138,2,1,2,2,2,3,1,5,1,1,1,2,1
"9808",119322,46,660,6,740,2,-1,0,2,8,2,2,1,1,1,1,4,1
"9809",106077,30,1265,26,414,2,-1,0,2,5,2,2,1,1,2,3,4,2
"9810",139609,32,152,25,158,2,-1,0,2,5,2,1,8,1,1,1,4,2
"9811",130966,28,313,9,1183,2,-1,0,2,2,2,1,10,1,1,1,4,1
"9812",143622,26,194,22,407,2,-1,0,2,4,3,1,5,1,1,1,4,1
"9813",131124,31,373,10,132,6,-1,0,2,2,3,3,5,1,1,1,4,1
"9814",145147,27,107,18,767,3,-1,0,2,10,3,1,5,1,1,1,4,1
"9815",145011,61,11,29,232,1,1,3,2,9,2,2,6,1,1,1,2,1
"9816",140187,31,6,4,121,4,-1,0,2,6,2,2,11,1,1,1,4,1
"9817",131311,43,3917,2,154,1,-1,0,2,3,1,2,2,1,1,1,4,1
"9818",101563,43,-192,8,1120,2,-1,0,2,5,1,2,2,1,1,3,4,2
"9819",121977,44,1196,20,552,5,-1,0,2,8,3,2,7,1,1,1,4,1
"9820",133606,33,1968,20,1817,3,-1,0,2,4,2,2,10,1,1,1,4,2
"9821",140908,70,1311,11,651,1,-1,0,2,8,1,3,4,1,1,1,4,1
"9822",131351,33,250,4,377,6,-1,0,2,3,3,2,5,1,1,1,4,1
"9823",103803,42,153,16,844,1,-1,0,2,5,2,3,1,1,1,3,4,2
"9824",142297,57,2155,10,144,3,1,2,2,11,2,2,5,1,2,1,1,1
"9825",134994,34,0,6,611,1,2,1,2,5,3,2,3,1,1,1,1,2
"9826",118151,41,0,30,509,2,-1,0,2,7,1,3,2,1,1,1,4,1
"9827",140209,40,985,4,592,3,1,8,2,6,2,1,1,1,1,1,1,2
"9828",141663,71,1236,14,335,4,-1,0,2,9,3,3,6,2,1,1,4,2
"9829",144508,48,156,4,291,1,-1,0,2,8,2,2,1,1,1,1,4,1
"9830",135127,29,27,6,754,1,-1,0,2,5,2,1,1,1,1,1,4,2
"9831",131147,31,2603,11,280,4,-1,0,2,2,3,2,5,1,1,1,4,2
"9832",142888,52,2557,28,134,5,2,2,2,1,3,2,10,1,1,1,2,1
"9833",142433,55,0,17,134,2,1,1,2,11,3,3,10,1,1,1,2,1
"9834",131206,47,335,17,226,1,-1,0,2,2,2,2,10,1,1,1,4,1
"9835",130458,37,7433,5,630,3,-1,0,2,2,2,2,4,1,2,1,4,1
"9836",143561,30,3779,13,1093,1,-1,0,2,4,3,1,5,1,1,1,4,1
"9837",110062,58,25,9,486,3,-1,0,2,6,2,2,2,1,1,3,4,1
"9838",143107,34,1454,11,231,2,2,2,2,2,2,2,2,1,1,1,1,2
"9839",134271,29,36252,30,501,1,-1,0,2,4,3,1,5,1,1,1,4,2
"9840",140245,59,0,5,493,2,-1,0,2,6,1,2,6,1,1,1,4,1
"9841",105245,37,3326,21,799,1,-1,0,2,5,2,1,10,1,1,3,4,2
"9842",143866,46,706,21,588,1,2,3,2,5,2,2,7,1,1,1,1,1
"9843",131426,44,423,12,2330,5,-1,0,2,3,3,2,5,1,1,1,4,1
"9844",138569,40,50,15,837,1,-1,0,2,5,2,1,1,1,1,1,4,1
"9845",139752,21,524,26,185,1,-1,0,2,5,2,1,1,1,1,1,4,1
"9846",130112,45,7895,4,872,1,-1,0,2,2,2,2,2,1,1,1,4,2
"9847",114942,30,-393,16,435,1,-1,0,2,7,2,2,10,1,2,1,4,2
"9848",140464,83,425,22,883,1,1,1,2,6,1,2,6,1,1,2,1,1
"9849",120746,47,568,12,1613,1,-1,0,2,8,2,2,10,1,1,1,4,2
"9850",114094,31,46,10,487,1,-1,0,2,7,1,2,9,1,1,1,4,2
"9851",145092,25,1857,12,187,1,1,12,2,10,2,1,2,1,1,1,2,2
"9852",137466,51,-19,13,829,1,2,11,2,5,1,3,2,1,1,1,1,2
"9853",141613,50,3764,9,214,2,1,4,2,9,1,2,2,1,1,2,1,1
"9854",112854,36,776,7,722,3,-1,0,2,7,3,3,3,1,2,1,4,1
"9855",142492,31,318,2,310,1,-1,0,2,12,2,2,10,1,1,1,4,1
"9856",119107,41,515,5,837,2,-1,0,2,8,3,2,10,1,1,1,4,1
"9857",143322,26,294,5,87,1,1,2,2,3,3,1,9,1,1,1,2,1
"9858",132253,39,649,15,668,1,-1,0,2,4,2,1,2,1,1,1,4,2
"9859",145173,54,5475,21,1032,1,1,4,2,10,3,3,5,1,1,1,2,1
"9860",102587,45,-395,13,470,1,-1,0,2,5,3,3,3,1,1,3,4,2
"9861",138412,23,780,15,416,1,-1,0,2,5,2,1,2,1,1,1,4,2
"9862",144887,68,2027,14,404,2,1,4,2,9,1,3,6,1,1,1,2,1
"9863",118641,40,7441,31,1461,6,-1,0,2,7,3,1,4,1,1,1,4,1
"9864",142048,82,8603,22,306,3,1,1,2,10,1,2,6,1,1,1,2,1
"9865",136886,42,257,12,955,2,-1,0,2,5,2,3,8,1,1,1,4,2
"9866",142190,22,1522,30,368,2,-1,0,2,10,2,1,9,1,1,1,4,1
"9867",144901,72,3561,15,511,3,2,7,2,9,3,2,6,1,1,2,2,1
"9868",104083,54,4393,16,1297,3,-1,0,2,5,3,1,5,1,1,3,4,2
"9869",112819,39,506,7,718,2,-1,0,2,7,2,1,10,1,1,1,4,2
"9870",136935,37,912,12,637,3,2,22,2,5,1,1,1,1,1,1,3,2
"9871",125531,56,1390,18,543,1,-1,0,2,11,3,2,5,1,1,1,4,2
"9872",108832,24,-389,4,1242,1,-1,0,2,6,2,2,2,1,2,3,4,2
"9873",144614,24,1925,11,1363,1,-1,0,2,8,2,1,9,1,1,1,4,1
"9874",143096,76,3324,11,309,1,1,4,2,2,1,2,6,1,1,1,2,1
"9875",143078,61,2557,10,158,2,1,5,2,2,3,2,6,1,1,1,2,2
"9876",143965,65,952,2,310,1,-1,0,2,6,2,2,1,1,1,1,4,1
"9877",141673,49,596,15,722,1,-1,0,2,9,3,3,10,1,1,2,4,2
"9878",144871,37,1189,13,323,9,2,4,2,9,3,1,8,1,1,1,3,1
"9879",131417,65,715,11,323,1,-1,0,2,3,1,2,4,1,1,1,4,1
"9880",134085,43,1854,30,323,1,-1,0,2,4,2,3,11,1,1,1,4,1
"9881",139622,32,654,25,615,4,-1,0,2,5,3,1,10,1,1,1,4,2
"9882",140850,54,10185,10,559,1,1,2,2,8,2,2,10,1,1,1,3,1
"9883",144936,46,4343,20,185,1,-1,0,2,9,1,2,8,1,1,3,4,2
"9884",141236,30,48,18,161,1,1,1,2,8,2,1,9,1,1,1,1,1
"9885",140166,29,1779,4,400,1,-1,0,2,6,2,1,9,1,1,1,4,1
"9886",144947,41,1819,22,397,1,2,3,2,9,2,2,10,1,1,1,1,1
"9887",143969,30,1165,4,204,2,2,3,2,6,2,1,10,1,1,1,2,1
"9888",142029,64,4688,21,200,1,-1,0,2,10,3,2,5,1,1,1,4,1
"9889",130639,58,3342,5,344,5,-1,0,2,2,3,2,5,1,1,1,4,1
"9890",131370,35,3698,5,106,1,-1,0,2,3,3,2,7,1,1,1,4,2
"9891",137121,36,319,13,774,2,2,1,2,5,1,2,2,1,1,1,1,2
"9892",137889,32,811,14,563,1,-1,0,2,5,2,1,2,1,1,1,4,2
"9893",131227,24,167,18,134,2,-1,0,2,2,2,1,2,1,2,1,4,1
"9894",144025,68,2027,15,619,2,1,2,2,6,1,3,6,1,1,1,2,1
"9895",133121,42,1673,17,636,3,-1,0,2,4,1,2,2,1,1,1,4,2
"9896",140622,31,202,8,167,1,1,1,2,7,2,1,5,1,1,1,1,2
"9897",133060,41,323,17,949,2,2,6,2,4,2,2,7,1,1,1,3,2
"9898",144612,62,272,11,146,1,2,2,2,8,2,2,2,1,1,1,1,1
"9899",144105,47,334,28,614,3,1,9,2,6,3,1,5,1,1,1,2,2
"9900",124201,34,1012,28,540,1,-1,0,2,10,2,2,10,1,2,2,4,2
"9901",143076,60,1853,10,234,1,2,1,2,2,2,2,6,1,1,1,2,1
"9902",136188,41,-109,11,1038,1,2,1,2,5,2,1,1,1,2,1,1,2
"9903",144525,33,180,4,561,1,2,3,2,8,2,2,10,1,1,1,1,1
"9904",122335,56,1694,21,793,10,-1,0,2,8,2,2,1,1,1,1,4,1
"9905",144035,28,2725,16,292,1,2,1,2,6,3,1,5,1,1,1,1,1
"9906",113770,31,409,9,564,5,-1,0,2,7,3,1,5,1,2,1,4,1
"9907",104100,30,863,16,1193,5,-1,0,2,5,2,1,10,1,1,3,4,2
"9908",140539,39,19,2,503,2,1,5,2,7,2,3,1,1,1,1,2,2
"9909",141545,35,80,4,434,2,1,1,2,9,3,1,5,1,1,1,3,1
"9910",113247,25,102,8,574,2,-1,0,2,7,2,1,10,1,2,1,4,1
"9911",119200,50,4855,5,720,2,-1,0,2,8,2,2,1,1,1,1,4,1
"9912",129098,56,0,2,492,1,-1,0,2,2,2,2,11,1,1,2,4,1
"9913",140730,29,382,5,409,4,-1,0,2,8,2,1,10,1,1,1,4,1
"9914",115490,32,102,18,560,1,-1,0,2,7,1,2,7,1,1,1,4,2
"9915",130770,50,346,6,178,1,-1,0,2,2,3,2,5,1,1,1,4,1
"9916",128823,28,69,30,532,2,-1,0,2,1,2,1,9,1,1,1,4,1
"9917",143719,35,415,4,164,2,1,2,2,5,3,1,11,1,1,1,2,1
"9918",129032,40,1646,2,215,1,2,2,2,2,3,1,10,1,1,1,1,2
"9919",145080,24,1809,11,165,1,1,2,2,10,2,1,9,1,1,1,2,1
"9920",103831,45,804,16,528,1,-1,0,2,5,1,2,2,1,1,3,4,2
"9921",142152,45,0,29,264,1,-1,0,2,10,2,3,1,1,1,1,4,1
"9922",141633,32,889,10,185,1,1,5,2,9,2,2,2,1,1,1,2,2
"9923",142746,41,5372,13,248,3,-1,0,2,1,4,1,10,1,1,1,4,2
"9924",129945,57,4391,4,1416,1,-1,0,2,2,2,2,1,1,1,2,4,1
"9925",142994,38,318,4,383,1,2,5,2,2,2,2,10,1,1,1,1,1
"9926",115364,44,292,17,1153,4,-1,0,2,7,2,1,2,1,2,1,4,1
"9927",119752,41,231,7,352,2,-1,0,2,8,3,2,7,1,1,1,4,1
"9928",136211,43,580,11,1514,1,2,2,2,5,3,3,5,1,1,1,1,2
"9929",103931,33,-416,16,767,2,-1,0,2,5,2,1,2,1,1,3,4,2
"9930",126116,58,2538,19,680,2,1,6,2,11,1,3,6,1,1,1,1,2
"9931",131465,30,8089,18,232,2,2,2,2,3,3,2,5,1,1,1,1,2
"9932",139891,43,1059,1,335,2,-1,0,2,6,3,2,5,1,2,1,4,1
"9933",142546,30,1681,7,329,2,-1,0,2,12,2,1,9,1,1,1,4,1
"9934",137613,32,0,13,440,2,-1,0,2,5,3,1,10,1,2,1,4,2
"9935",134139,33,2599,30,1373,2,-1,0,2,4,3,2,5,1,1,1,4,1
"9936",106213,59,351,27,1063,5,-1,0,2,5,2,1,6,1,1,3,4,2
"9937",144073,25,1957,24,1207,4,2,1,2,6,2,1,9,1,1,1,1,1
"9938",109937,58,1382,9,700,1,-1,0,2,6,3,3,7,1,1,3,4,1
"9939",134228,26,507,30,380,1,-1,0,2,4,2,1,10,1,1,1,4,1
"9940",108912,27,99,4,767,2,-1,0,2,6,3,1,5,1,1,3,4,2
"9941",142243,27,1720,3,284,2,2,1,2,11,3,1,5,1,1,1,1,1
"9942",113739,26,-119,9,359,5,-1,0,2,7,2,2,10,1,2,1,4,1
"9943",141783,54,1464,2,194,2,1,1,2,10,3,2,5,1,1,1,2,1
"9944",110827,36,3057,16,2769,4,-1,0,2,6,3,2,3,1,1,3,4,1
"9945",145129,60,514,15,187,2,2,10,2,10,2,3,6,1,1,1,2,1
"9946",116348,46,2166,23,870,1,-1,0,2,7,3,3,5,1,1,1,4,2
"9947",143926,23,922,28,538,2,2,9,2,5,2,1,9,1,1,1,1,1
"9948",144412,46,3308,28,219,2,-1,0,2,7,4,2,10,1,1,1,4,1
"9949",145307,51,825,17,977,3,-1,0,2,11,3,2,10,1,1,1,4,1
"9950",139927,27,1840,1,220,1,1,8,2,6,3,1,5,1,1,1,3,1
"9951",143386,36,495,12,213,3,2,6,2,3,3,2,5,1,1,1,2,1
"9952",127210,41,92,21,372,1,-1,0,2,11,2,1,8,1,1,1,4,1
"9953",132065,39,0,13,1006,2,-1,0,2,4,2,3,8,1,1,1,4,2
"9954",142509,72,1940,4,705,2,-1,0,2,12,4,2,6,1,1,2,4,1
"9955",142238,45,360,3,215,1,-1,0,2,11,2,2,4,1,1,1,4,1
"9956",134127,20,502,30,261,1,-1,0,2,4,2,1,9,1,1,1,4,1
"9957",140076,29,5,3,321,1,-1,0,2,6,1,2,2,1,1,1,4,1
"9958",119767,50,3176,7,670,1,-1,0,2,8,2,2,10,1,1,1,4,1
"9959",140614,58,565,7,876,1,-1,0,2,7,1,2,6,1,1,2,4,1
"9960",142568,36,4721,9,149,3,-1,0,2,12,2,2,8,1,1,1,4,1
"9961",128829,29,196,30,726,2,-1,0,2,1,4,1,8,1,1,1,4,1
"9962",109577,41,1461,6,554,2,-1,0,2,6,1,2,2,1,1,3,4,2
"9963",116914,49,305,24,367,2,-1,0,2,7,2,3,10,1,1,1,4,1
"9964",140735,48,1147,5,389,1,1,2,2,8,3,2,5,1,1,1,2,1
"9965",127642,35,3636,21,808,2,-1,0,2,11,2,3,1,1,2,1,4,1
"9966",121509,46,4414,18,504,7,-1,0,2,8,3,1,10,1,1,1,4,1
"9967",115544,28,24,18,415,2,-1,0,2,7,4,1,1,1,1,1,4,2
"9968",143494,84,81204,1,390,1,1,3,2,4,2,2,6,1,1,2,2,1
"9969",126352,36,1295,20,1192,1,-1,0,2,11,2,1,7,1,1,1,4,1
"9970",145033,71,1696,6,486,1,-1,0,2,10,2,2,6,1,1,1,4,1
"9971",139855,57,473,1,295,1,-1,0,2,6,3,2,5,1,1,1,4,1
"9972",141566,52,0,7,211,1,2,1,2,9,2,2,10,1,1,1,1,2
"9973",144727,31,-205,1,481,1,2,1,2,9,2,1,8,1,1,1,1,1
"9974",127843,59,1,28,602,1,2,5,2,1,2,3,8,1,1,1,3,2
"9975",132686,32,294,17,1095,1,2,5,2,4,3,3,5,1,1,1,2,2
"9976",137214,43,800,13,902,1,-1,0,2,5,1,1,4,1,1,1,4,2
"9977",140241,21,794,5,191,1,-1,0,2,6,2,1,9,1,1,1,4,1
"9978",136544,39,763,11,877,7,2,2,2,5,3,2,5,1,1,1,3,2
"9979",143102,35,353,11,352,1,2,1,2,2,3,1,7,1,1,1,2,1
"9980",141648,56,2815,11,212,1,-1,0,2,9,2,1,1,1,1,1,4,2
"9981",134423,45,803,4,742,4,-1,0,2,5,1,2,2,1,1,1,4,2
"9982",114972,56,0,16,1222,1,-1,0,2,7,1,2,2,1,1,1,4,2
"9983",144861,28,5741,10,1042,5,2,3,2,9,3,1,9,1,1,1,1,1
"9984",126035,33,2780,19,485,1,-1,0,2,11,4,2,1,1,1,1,4,1
"9985",114786,41,664,15,955,5,-1,0,2,7,1,3,2,1,2,1,4,1
"9986",134266,32,1246,30,509,1,1,2,2,4,3,1,10,1,1,1,2,2
"9987",140716,57,1660,4,642,1,-1,0,2,8,3,2,5,1,1,1,4,1
"9988",133308,61,267,20,190,1,-1,0,2,4,3,2,5,1,1,1,4,1
"9989",132040,28,229,9,1042,2,2,2,2,4,3,3,5,1,1,1,3,2
"9990",142501,53,980,3,352,1,-1,0,2,12,1,2,11,1,1,1,4,2
"9991",138113,34,124,14,604,4,2,2,2,5,2,2,1,1,1,2,3,2
"9992",143124,32,3271,12,375,1,2,1,2,2,2,2,10,1,1,1,3,1
"9993",140161,27,2071,4,449,1,-1,0,2,6,2,2,5,1,1,1,4,1
"9994",144790,48,0,6,194,2,1,6,2,9,3,2,5,1,1,1,1,2
"9995",133991,59,5583,30,720,1,-1,0,2,4,2,3,6,1,1,1,4,2
"9996",130293,37,57,5,345,1,-1,0,2,2,3,2,5,1,1,1,4,1
"9997",142551,37,0,9,179,1,2,1,2,12,2,2,1,1,1,1,2,2
"9998",131234,29,15459,18,264,7,-1,0,2,2,3,1,5,1,1,1,4,1
"9999",137405,30,396,13,366,3,2,2,2,5,2,2,1,1,1,1,1,2
"10000",127537,49,22520,21,579,9,-1,0,2,11,3,2,5,1,1,1,4,1
"10001",143172,26,2532,18,269,1,-1,0,2,2,3,1,1,1,2,1,4,2
"10002",144839,80,8304,8,606,3,1,13,2,9,2,2,6,1,1,2,2,1
"10003",142667,27,1347,28,824,1,2,11,2,12,2,1,8,1,1,2,2,1
"10004",142731,30,2166,12,316,2,-1,0,2,1,3,2,10,1,1,1,4,1
"10005",142155,50,3654,29,215,2,1,2,2,10,2,2,10,1,1,1,3,1
"10006",136972,40,1836,12,750,2,-1,0,2,5,2,2,8,1,1,1,4,2
"10007",143605,55,309,20,167,1,2,3,2,4,2,3,11,1,1,1,2,1
"10008",122455,41,965,22,336,10,-1,0,2,8,2,2,10,1,1,1,4,1
"10009",111647,59,1115,19,834,1,-1,0,2,6,1,2,6,1,1,3,4,1
"10010",130232,39,130,4,1290,2,-1,0,2,2,2,2,1,1,2,1,4,2
"10011",140930,40,100,11,221,1,2,1,2,8,2,1,1,1,1,1,2,2
"10012",141739,61,3371,28,299,2,-1,0,2,9,3,2,5,1,1,1,4,1
"10013",143314,73,1050,4,562,3,2,2,2,3,2,1,6,1,1,1,1,1
"10014",133899,29,224,24,65,2,1,3,2,4,3,1,5,1,1,1,1,2
"10015",142856,39,0,27,366,1,2,10,2,1,2,2,1,1,1,1,1,1
"10016",144401,23,1807,27,606,1,-1,0,2,7,3,1,5,1,1,1,4,1
"10017",119302,57,734,6,1357,4,-1,0,2,8,3,3,6,1,1,1,4,1
"10018",142494,60,4,2,415,1,2,5,2,12,3,3,6,1,1,1,1,2
"10019",130047,31,1214,4,974,1,-1,0,2,2,2,1,11,1,1,1,4,1
"10020",138106,26,5795,14,1094,2,-1,0,2,5,2,2,2,1,1,1,4,2
"10021",140788,47,66,7,358,1,-1,0,2,8,4,2,1,1,1,1,4,1
"10022",144241,36,93,12,262,2,2,7,2,7,3,2,5,1,1,1,1,1
"10023",123311,55,2944,27,672,6,-1,0,2,8,4,2,8,1,1,1,4,1
"10024",143535,36,579,12,481,1,-1,0,2,4,3,1,5,1,1,3,4,1
"10025",134214,31,1619,30,327,2,-1,0,2,4,3,1,5,1,1,1,4,1
